Frame,C009,C005,C004,C008,C003,C019,C002,C001,C000,C007,C011,C010,C006
10.327185,0.2409492,0.3607003,-0.1835071,0.464597,0.2469403,0.1496233,-1.561904,0.1953297,-0.01828029,0.595405,-0.4063597,-0.4036724,2.001757
10.393812,0.2349456,0.330315,-0.1714159,0.5930054,0.604726,-0.395722,0.3046913,0.1279279,0.1465603,-1.080533,-0.3150488,-0.2114264,2.223669
10.460439,0.4217157,0.3739387,-0.05637348,0.3249351,0.3122183,0.07569113,1.087945,0.344604,0.3212691,-0.8048366,0.03597622,-0.0322206,2.611846
10.527066,-0.0632946,-0.1042457,-0.3157627,0.5391993,1.167438,-0.3568788,-1.550536,0.2291183,0.008522724,-0.01598075,-0.4091773,0.5466434,2.886232
10.593693,0.06345207,-0.09181314,-0.02105347,-0.1910811,1.7253,-0.1183751,-0.4122647,0.4815127,0.157464,-0.9147196,0.8169222,0.5846431,2.021449
10.66032,-0.1142734,0.2984102,-0.05120191,0.5998469,1.83935,-0.8400855,0.04247841,-0.1954803,-0.1892462,-0.5375456,-0.8227931,-1.155344,1.833353
10.726947,-0.1919304,0.0594212,-0.02239724,0.1382754,1.294582,-0.05211025,-0.5187078,0.3352399,-0.1485594,-0.8874798,0.1456456,0.182738,1.674758
10.793574,0.3705631,0.4807394,-0.2422493,0.3507954,1.94496,-0.2664742,-0.411576,0.09807899,0.2343133,-0.1715275,0.08657245,0.2912363,1.768481
10.860201,0.1958449,0.1560351,-0.2072977,0.4111063,0.85503,-0.1053025,0.3312756,0.7896632,0.5014428,-0.7866046,0.2857989,0.3844012,1.745781
10.926828,-0.02529339,0.2018772,-0.2550971,-0.05771457,0.6086385,0.6814255,-0.1236849,0.1215052,0.02587001,-0.2241997,-0.4958988,0.4426285,1.819243
10.993455,-0.05225107,0.1112665,-0.09788765,0.4421751,1.140074,0.02584781,-0.0739676,0.2952753,-0.5176576,0.05291024,-0.1656897,-0.7493916,1.159297
11.060082,0.1020268,0.1459888,-0.2466781,-0.01666535,1.076119,0.05913997,0.2751301,0.1598411,-0.1438197,0.6608001,0.6295542,-0.4517946,1.021282
11.126709,0.2925487,0.8636046,-0.04952346,-0.2176279,0.9493423,-0.1674858,-0.008797247,0.04486284,0.0003554635,-0.2310039,0.2551423,-0.6195788,1.396365
11.193336,-0.2786182,0.2448187,-0.1515531,0.432151,0.7960145,0.2965527,-0.1718239,0.448829,-0.04479699,-0.7412086,0.2361395,-0.1441993,1.902527
11.259963,0.2876746,0.7454674,-0.1278259,0.1356406,0.5712945,-0.2988143,0.3065093,0.7121583,-0.1506361,-0.4014886,0.5369363,-0.06715428,1.013021
11.32659,-0.2985988,-0.03989781,0.04170579,0.3010958,0.6759291,-1.297533,-0.2211444,0.02981626,-0.1330425,-1.270136,0.5731896,0.1281289,0.823078
11.393217,0.06012666,0.1245708,-0.1546042,0.6433507,1.224769,0.0785747,-0.6245675,0.6801743,-0.01766832,0.2716647,-0.01806328,-0.7504874,0.3764817
11.459844,0.1412983,0.09210695,-0.1383148,0.5864531,0.7603998,0.1838528,-0.008594386,0.9682757,0.076514,0.5728286,-0.403905,-1.132978,0.5363145
11.526471,-0.1701362,0.3618952,-0.3736745,0.4913834,0.7535504,-0.5511224,-0.5037,-0.53841,0.1595484,1.378969,0.2674524,-0.5536145,0.832343
11.593098,0.02019768,0.4235378,-0.07922145,0.558412,1.568684,-0.3203952,0.6067501,0.2929432,-0.1315976,0.05495421,-0.2924338,-0.8059067,1.148714
11.659725,0.06179801,0.2609655,-0.08451287,-0.05315462,1.857636,0.4327922,0.6112164,0.5394372,-0.07259493,-0.2206131,0.4711416,-0.2695406,0.7560446
11.726352,-0.2053203,-0.1746792,-0.2340847,-0.134728,2.059901,0.1488772,-0.09454738,0.4060044,-0.308947,-0.4186863,-1.114226,0.1841232,0.7511583
11.792979,-0.1347946,-0.8297166,-0.4026709,-1.124802,2.227793,-0.1288807,0.4487981,0.3148352,0.02138655,-0.8817728,1.225822,0.4395819,-0.1470598
11.859606,0.4349516,-0.3601964,-0.6799496,0.07030628,1.500575,0.08007418,0.4515363,-0.1288303,0.08516514,0.3206793,1.017277,-0.1690204,0.5757695
11.926233,0.5184526,-0.002057419,-0.7222254,0.1667518,1.915109,0.1237377,0.3666152,0.2019934,0.3338362,-0.06925361,-0.6670988,-0.006622979,0.6215799
11.99286,0.08625761,-0.40127,-0.4024767,0.0165787,1.630419,0.2824794,-0.08549673,0.09309544,0.06392451,-0.09985626,-0.6462827,0.4109091,0.4423549
12.059487,0.2824807,-0.3476355,-0.3535747,-0.4050506,1.714571,-0.3878052,0.5138564,-0.1750902,0.2357015,0.414112,-0.7817709,-0.239882,1.012669
12.126114,0.4737177,-0.8777134,-0.5821965,-0.5450825,1.579358,0.2278297,0.1537664,0.0390108,0.1517475,-0.792929,-0.3204175,-0.3399335,-0.04470297
12.192741,0.4177842,-0.2977392,-0.334548,0.2093925,1.301245,1.437763,0.01616747,0.134807,-0.3264346,-1.849805,0.5969349,-0.5996991,0.5704032
12.259368,0.0004636088,-0.2610734,-0.5410787,-0.4802699,2.596961,-0.1238537,-1.136287,0.2165756,0.2243383,-0.1682945,-0.9464972,0.2429936,0.01690075
12.325995,-0.05916397,0.2833248,-0.3300092,-0.2858648,0.4490557,0.5904782,-0.8926266,0.3204908,-0.4141407,-0.5027383,0.1565761,0.1389734,-0.2363963
12.392622,-0.3338963,0.4561561,-0.5385538,0.147164,0.5047625,0.8014153,-0.3338318,0.1317145,-0.1022056,-0.3367236,0.01302279,0.5882325,0.02614659
12.459249,-0.1371631,0.5157079,-0.4771441,-0.3908608,0.3411307,0.5378728,0.4526565,-0.0910062,-0.20249,0.2038921,-0.2487432,-0.3430938,0.3502597
12.525876,-0.1443727,0.186992,-0.346193,-0.3714204,0.8138546,0.1934103,0.1608225,-0.1593248,-0.02861463,-0.2868293,0.5460151,-0.06403227,0.474528
12.592503,-0.3900463,0.9024015,-0.2800398,-0.17069,0.2431078,1.397186,0.6516707,-0.04325292,0.05136966,-0.4820051,0.9867846,-0.3902036,0.1027902
12.65913,-0.0903121,0.9346783,-0.2430382,-0.1358006,0.5779161,-0.156528,-0.5411236,-0.1845618,-0.1127362,-0.2297565,-0.2547352,-0.2337791,-0.09842521
12.725757,-0.01712697,1.033801,-0.3385147,-0.6056949,0.6681753,0.7358629,0.6397757,0.5868188,-0.2823549,0.01042268,0.2295448,-0.1115603,0.7378144
12.792384,0.3182606,0.8370626,-0.3426479,-0.6659029,0.7080113,0.5473723,0.5426669,0.5155296,0.05355459,-1.505736,0.2062308,0.9106835,0.4560533
12.859011,0.2152074,0.9274704,-0.4421677,-0.1215327,1.503397,0.9484143,-0.2697854,0.5221838,-0.1469589,0.1404649,0.4511299,0.01607193,0.3038384
12.925638,-0.03284357,0.7331726,0.06740824,-0.2972798,1.189412,-0.3776778,0.795279,0.2292017,-0.2065955,0.325398,0.6508514,-0.5954486,0.7162516
12.992265,0.5573791,0.7304356,0.01989868,-0.262639,2.310045,-0.4892553,0.5341828,0.02107185,-0.1405283,-0.2021945,-0.2955466,-0.1394323,1.50875
13.058892,0.2677778,0.7568303,-0.1163825,-0.3697942,1.696095,-0.04399462,0.3157928,0.04484395,-0.1525517,0.7055582,0.5359309,0.1824861,0.5364323
13.125519,0.0908631,0.5622427,-0.3583632,0.1529743,1.281414,-0.219521,0.5945017,0.3852423,0.5696314,0.03849881,0.1734454,0.2448688,0.8851688
13.192146,-0.2387591,0.303583,-0.3296461,0.05889238,1.61772,-0.1316865,0.8245714,0.06393187,-0.3914684,-1.097496,0.1625689,0.2967801,1.578093
13.258773,0.2317955,0.7377909,-0.260975,-0.3288058,0.9400364,0.3818837,-0.07506407,0.4101414,0.02872728,-0.3942123,0.3431016,0.4500825,1.700384
13.3254,0.2003967,1.245238,-0.1126313,-0.6262374,0.7489292,0.01430369,0.6784353,0.1476497,-0.2039631,-0.111073,0.6836961,0.4108631,1.730935
13.392027,0.2979476,0.6324342,-0.3481886,-0.02076506,0.9137114,0.6492348,-0.3905366,0.3488598,-0.128829,0.4953586,-0.1513386,-0.2769785,1.332841
13.458654,0.5717462,1.171531,-0.3398507,0.4437893,0.8869188,0.1022702,0.3713263,0.5086381,-0.05129307,-0.7139572,-0.8653268,0.1271729,1.704549
13.525281,0.1255108,0.8200791,-0.5385252,-0.02078856,1.607123,0.4892358,0.5689738,0.4148918,0.1296625,-0.5098099,-0.05923072,0.7934024,1.25231
13.591908,1.037004,0.2074094,-0.1492563,-0.1493113,1.849591,0.1353203,1.919328,0.2745778,0.3358865,0.1427265,-0.1442119,0.06890611,1.755346
13.658535,0.06082725,0.02912373,-0.5272588,-0.1319991,1.036329,0.6009992,0.3223173,0.4516771,-0.1503779,-0.1916274,-0.3242036,0.1111547,0.4604976
13.725162,0.407985,0.5633061,-0.3013197,0.04520086,1.221511,0.4662019,0.8379422,0.5877997,0.2885822,-0.6335589,-1.634891,-0.3878534,0.8658094
13.791789,-0.3226252,0.1195733,-0.2825508,0.1190012,0.8466319,0.2104816,0.03113416,0.2184492,0.01204569,-0.3366092,0.6210013,0.3424687,0.6244774
13.858416,0.3879381,0.1489527,-0.1911803,-0.4866262,0.9350898,1.017383,0.8557698,0.2195813,0.2454816,0.5649252,1.266976,-0.6796288,0.9404709
13.925043,-0.1760458,0.08513038,-0.1715074,0.0688969,0.9114254,0.4671589,-0.09055763,-0.6192873,-0.9280025,-0.7408108,-1.627748,-0.7982222,0.6469548
13.99167,-0.2139513,0.2887652,-0.194194,0.2243146,1.039531,0.5858109,-0.3754637,0.1332953,-0.2266503,0.114425,0.6106183,-0.243322,0.501985
14.058297,0.1614892,0.07096533,-0.04439736,-0.4742166,0.5455024,0.2327168,0.335494,0.1604674,-0.4570399,-0.03424667,0.0366225,-0.6481085,-0.06222373
14.124924,-0.492947,0.5104461,-0.2014808,0.4004437,0.1436141,0.1153848,-0.3782534,0.04282663,0.06717116,-1.6225,0.1137329,0.1279043,-0.3664857
14.191551,-0.3117651,0.9143178,0.05637754,-0.2194449,0.6914076,0.4352046,-0.2689127,0.2588384,-0.02156455,-0.1969829,-0.02872112,-0.775932,0.3501472
14.258178,-0.7797391,0.07168405,-0.2550415,-0.1627315,1.056704,-0.08946279,-0.5899487,0.4500229,-0.3251642,1.011887,0.4772544,-0.1702361,-0.202424
14.324805,0.004131253,0.4399687,0.004527848,-0.07974456,0.4279321,-0.03848356,0.8345271,0.2803567,0.09284375,-0.3372638,-0.8266968,-0.2265654,0.1028558
14.391432,-0.2222159,0.8665773,-0.02886659,-0.5835926,1.705888,0.4736879,0.3077619,-0.1178436,-0.5424845,-0.6059539,0.1713265,-0.6998143,0.01458586
14.458059,-0.1138518,1.086881,-0.1183241,0.4653528,0.5192093,0.5066715,-0.6734988,0.2505466,-0.4798118,-0.2121109,-0.5008833,-0.05261785,0.2527356
14.524686,-0.3491387,1.478504,0.06895387,0.2208516,-0.1998357,0.4984863,0.4817324,0.207372,-0.2909891,-0.968572,-0.0328277,-0.2707038,0.1542655
14.591313,-0.2240008,0.4759632,0.1202181,0.3052228,1.20562,0.8097873,-0.09241109,-0.4534709,-0.6441485,-0.8323676,0.9834389,-0.4196112,0.03821176
14.65794,0.3661503,0.4607886,0.09395491,0.4867645,1.821845,0.04716,0.06566014,0.93072,0.007535571,-1.524812,-0.1842795,-0.9738753,0.881553
14.724567,0.4414139,0.1102336,-0.3241936,-0.5262691,0.9409136,0.8027079,0.9388874,-0.3031702,0.2791613,-1.385584,-0.2316318,-0.206446,0.1267278
14.791194,-0.2811568,0.2599219,0.01340692,-0.4886054,1.256302,0.04369767,1.995532,-0.08133851,0.2015589,-0.7302697,0.353371,0.2230784,0.06867827
14.857821,-0.229366,0.4340676,0.2784559,-0.06291533,1.39918,-0.7178053,-0.8470561,0.4160643,0.2017223,-1.863027,-1.47319,0.3677961,0.3139033
14.924448,-0.09947403,0.5838531,-0.1218511,0.6245387,1.170237,-0.506723,-0.1682456,0.2619647,0.0192132,-0.3064263,-0.07140279,0.2207973,0.3701631
14.991075,0.02174439,-0.1695302,0.03796524,0.7369176,0.8494059,-0.3745373,-0.3627821,0.1984462,-0.05291833,-0.5884196,0.352819,-0.5513114,-0.4778184
15.057702,0.08005484,0.842743,0.09850772,0.2619226,0.5546039,-0.6350024,0.6621444,-0.1936926,-0.0424947,1.184072,1.708871,-0.5329185,0.9231742
15.124329,-0.05677994,0.7766929,0.06808896,-0.5936856,2.177823,-0.5088856,-0.057531,0.5587687,0.105129,-0.8028179,-0.3155391,1.326495,0.1129816
15.190956,-0.1917598,0.1173792,-0.02332602,0.9953619,1.548482,-0.8644097,0.2537094,-0.3702801,-0.2454218,-1.255972,0.05824561,-0.1256166,0.3276803
15.257583,-0.1635154,0.01373181,-0.1928003,0.2568499,1.317206,0.6118338,0.867115,1.252064,-0.2756076,-0.8837481,-0.5722064,0.7237364,0.9297184
15.32421,-0.2195543,0.3633519,-0.1872566,-0.3171021,2.040947,0.6172626,0.7455227,0.09095509,-0.1783393,-1.495011,-0.1780063,-0.6582608,0.9825402
15.390837,-0.07576577,0.2188853,0.01982467,0.5231563,0.9692762,-0.2595764,-1.950308,-0.3699478,0.2055312,1.856885,1.044405,-2.222595,1.111883
15.457464,-0.2600925,1.188167,0.21771,0.3922397,0.07649231,-0.1723627,-0.05101673,0.05490021,0.2108161,0.3220852,0.9763135,-0.2350582,0.9291266
15.524091,-0.0133073,0.7290021,-0.06542926,1.260788,0.9824491,-0.1950999,-0.9460415,0.52806,-0.07966169,-1.881893,-1.32925,0.8518609,1.088721
15.590718,-0.860836,1.127471,0.03169966,0.18621,-0.005209541,0.0873245,-0.2301173,0.3292099,0.08420256,-0.2298623,1.165178,1.928298,1.219415
15.657345,-0.586602,0.1422426,0.07835268,-0.07402735,0.3165783,-0.7595862,1.192124,-0.3158224,-0.3836977,-0.4321038,0.8935651,0.2398799,0.2843508
15.723972,0.1214031,0.7527237,-0.08188429,-0.3239927,0.8686009,-0.2343012,0.4670049,0.8790163,0.02951075,0.8417065,0.09278303,0.5993439,0.6115488
15.790599,0.1201687,0.8449296,-0.0001068176,0.5174781,1.24948,-0.2666403,0.7385135,0.1404209,0.3773816,-1.444435,0.4759319,0.152469,0.4970188
15.857226,0.3905413,0.1683152,0.1711905,0.8913493,0.2707695,-0.7167538,0.334651,-0.4729639,0.03513032,-0.5360515,-1.212657,-2.040589,0.9033961
15.923853,-0.1352949,0.4810619,0.2050536,0.4861261,-0.2066714,-0.9700708,0.3459842,-0.329228,-0.3205927,1.274789,-1.109345,-1.010406,0.6548656
15.99048,-0.7690914,0.3960866,0.2216316,0.9052506,0.8414341,-0.6624421,-1.542493,0.4746134,0.1167653,-0.5664468,-2.217164,0.7603901,0.6099189
16.057107,-0.4728589,0.8865466,-0.2323097,0.5792561,1.523569,-0.2753252,0.2434532,0.5579597,0.2469374,-1.47363,0.1677664,-0.05466479,0.7342322
16.123734,0.2643976,0.8807572,0.1779097,-0.142689,1.386909,-0.3805493,0.9772992,0.05972922,0.3681964,-0.1008817,-0.2125621,0.5911226,1.16408
16.190361,-0.506307,-0.01888505,0.108823,-0.2324391,1.153456,-1.254147,-0.2329754,-0.1701156,-0.1393281,-0.2041622,-0.07227624,0.173238,0.3931443
16.256988,-1.106839,1.002846,0.08548558,0.2808129,0.8919429,-0.8792009,-0.1699624,-0.4632856,0.08008833,0.6307592,1.271925,0.1143692,0.2754532
16.323615,-0.3716616,0.3327475,-0.04188777,-0.3493243,0.9012283,-0.4390383,0.3383447,0.3209739,-0.5434018,-0.6922042,1.073679,0.2216386,0.4006121
16.390242,-0.3102473,0.8727226,0.1351556,-0.0717435,1.444031,-0.56688,0.4072579,0.2671563,0.2821599,-0.765916,-0.0292703,0.3148386,0.9158529
16.456869,-0.5601622,0.5555609,0.1209454,0.6676306,1.363356,-0.3545497,-0.3036423,0.2388602,-0.09253678,0.1122321,-1.449211,-0.397308,0.5491117
16.523496,-0.3792847,0.6555654,0.2440327,0.2461521,1.352211,-1.109908,0.7477244,-0.2024314,-0.6449192,-0.6369898,-0.3328879,-1.13779,0.5280968
16.590123,-0.1656913,0.7763792,0.2803451,-0.3262704,1.101021,0.1250677,1.076569,-0.108995,-0.4321212,1.46136,1.531455,-0.8134776,0.7116598
16.65675,-0.5337244,0.5939342,0.1652129,0.1281774,1.373292,-1.252171,-0.3036215,0.3781103,-0.3413076,-0.1991065,0.7460095,0.003662343,0.4614615
16.723377,-0.3167062,0.7740895,-0.06888287,-0.8759578,4.232408,-1.654146,1.477347,0.2855688,0.3358035,-1.56529,-2.677988,1.459694,-0.4941927
16.790004,0.2585584,0.6315542,0.09240455,-0.3758756,2.977225,0.5591106,0.628967,0.6584553,-0.1751403,1.08808,-0.1342985,-0.4993649,0.0662996
16.856631,-0.2207483,0.7622243,0.2625436,-0.0319998,4.581157,-1.423823,-0.2195423,-0.03930049,-0.362209,-0.2678314,-0.5388452,1.032921,0.5509668
16.923258,-0.2096239,0.7030048,-0.1509245,0.5729528,4.071115,-0.5372942,-0.394603,0.640876,-0.3500164,-0.4111871,-0.7513745,0.5358351,0.0862531
16.989885,0.2263184,1.332474,-0.07332556,-0.09808229,2.947771,-0.9693283,1.506281,0.340922,0.0005809979,0.2094749,-1.281459,0.2914675,0.5753325
17.056512,-0.03958754,0.4811203,-0.09045532,0.7368906,2.666339,-0.4102716,0.3418472,0.4743626,-0.2802591,0.04568028,-0.7032323,0.754083,0.4541719
17.123139,-0.2829489,-0.425162,-0.1854166,-0.5323057,2.913616,-2.455455,0.1257704,-0.3639703,0.129544,0.1987841,0.003338094,1.436419,-0.00346131
17.189766,-0.6291516,0.6072971,-0.229284,0.4014444,1.713806,-0.02816861,0.8393046,0.1295823,-0.8135552,-0.434222,0.9797819,0.7215049,-0.02735616
17.256393,-0.4545029,1.063632,0.1046952,0.5828752,2.360632,-0.5996862,0.03327776,0.6642697,-0.376742,-0.6446374,-1.132809,0.4993518,-0.09989011
17.32302,-0.5393556,-0.1610126,-0.03462915,-0.2602637,2.315755,-0.8371907,0.6475458,0.07319704,-0.6114241,-0.3221363,-0.5151829,-0.1272601,-0.2908025
17.389647,-0.878884,0.6204085,0.1778691,0.6107985,1.523572,-1.502255,0.3229216,-0.5859452,-0.3017652,0.6733363,1.186149,-1.381712,0.1988445
17.456274,0.03974065,-0.2531273,-0.02071948,0.3805113,2.52031,-1.603314,-0.1396425,0.5120214,-0.007028026,-1.346743,-1.155614,0.8106088,-0.1915436
17.522901,-0.2644719,0.5180401,0.001901936,0.06673273,1.468399,-0.8630878,0.1160845,-0.08642959,-0.3135031,0.137356,-0.06787729,0.4365688,-0.3716229
17.589528,-0.1667443,0.2066126,0.07018107,0.2389885,1.242095,-0.8388711,-0.106868,0.2277465,0.092276,0.2564338,0.1483007,0.1366818,-0.05924623
17.656155,-0.3293685,0.09657881,0.3263016,-0.3389897,1.666398,0.47649,0.3013344,0.1406993,0.1820102,-1.631253,1.019781,0.2421046,-0.9183077
17.722782,-0.7303262,0.9244317,0.05706766,0.5293291,1.810094,-0.0293193,0.2106004,0.4397652,-0.05183949,-1.261589,-2.257701,1.022856,0.6337541
17.789409,-1.077364,0.6426211,0.3048559,-0.1797279,1.994206,-0.7773716,0.9670467,0.6465376,-0.1827554,-0.3394031,-1.015177,0.2492343,1.809594
17.856036,-0.1611307,0.2628418,-0.02128198,0.3051349,1.831786,-0.3078127,0.201062,-0.4345526,0.2983176,0.6197005,0.22521,-0.402415,0.6942598
17.922663,-0.81577,1.493721,-0.2440872,0.06913389,2.790012,-0.7862875,-0.1873011,0.8818668,-0.07438237,-1.290596,-0.7090193,2.205937,0.9298982
17.98929,-0.2866436,0.8594405,0.1108067,-0.3104677,3.832985,-1.830189,0.7176189,0.9636694,-0.2687315,-2.303858,-0.4753407,1.189592,0.5464419
18.055917,-0.5671999,0.7777014,0.03731657,0.1486678,1.426346,-0.727599,0.872841,0.2379777,-0.2061129,-0.2551687,-0.8291622,0.9787408,0.6150755
18.122544,-0.6132136,0.2430473,0.06068162,0.07150625,1.588952,-0.6886235,0.2364195,-0.3929021,-0.01069546,0.4181339,0.704426,0.3794143,1.004951
18.189171,-0.7741947,0.4687379,0.1408695,-0.6152498,1.292038,-0.1068096,0.7478203,-0.5861227,-0.07015814,-0.1009194,-1.51199,-0.256629,0.8519735
18.255798,-0.2558553,0.6250869,0.2613515,0.03951087,1.828951,-1.04223,-1.677015,0.5359191,-0.3936945,0.1922743,-1.693299,0.4530028,0.962149
18.322425,-0.1532064,1.24744,-0.108413,0.1579421,1.182513,0.6717041,-0.3192515,-0.4504477,-0.3620289,-1.683954,-0.1971418,0.7062418,1.209427
18.389052,-0.968869,0.143378,0.07072022,0.01971378,0.9470794,-0.423153,0.6794025,-0.3658478,-0.5593476,-0.589889,-0.4107942,-0.02252344,1.129465
18.455679,-0.1088104,1.287909,0.1111872,0.05232595,0.5703012,0.9181904,1.106172,0.4572585,0.1742183,-0.5509055,0.224598,0.2895343,1.432646
18.522306,-0.2296658,0.15237,-0.3747765,-0.05806999,0.8078732,-0.2239863,0.7391703,-0.1584536,-0.2664182,0.1413947,-0.3562964,-0.5989506,0.663832
18.588933,0.06647676,0.852454,-0.06254879,-0.6103865,0.7841542,0.06267856,-0.5198894,-0.6985478,-0.2056252,1.079629,0.3509804,-1.127373,1.135909
18.65556,-0.1458144,-0.1176206,-0.5668943,-0.3535548,0.5239239,-0.1208066,1.015653,-0.3833395,-0.3464656,1.59388,-0.3446449,-0.6008582,0.1769724
18.722187,-0.390056,0.2290818,-0.3980266,-1.108583,0.9254484,-0.3380543,-0.2627369,-0.1049469,0.1372912,0.1068145,0.4178304,-0.3233527,0.1405663
18.788814,-0.4029351,0.4390226,-0.130057,-0.9251113,0.6952072,0.6110094,0.3877062,-0.1567132,-0.2773697,0.1526565,-0.5737141,-0.2155557,0.4630624
18.855441,-0.2946965,-0.2724353,-0.3971868,-0.8096022,1.16678,-0.9116997,-0.1314878,0.209678,0.2783574,-0.04999111,-0.769933,-0.4338081,0.5531372
18.922068,-0.5495676,-0.09965193,-0.4094252,-0.2264929,0.2434922,0.1558722,-0.6629792,-0.4779156,-0.2434346,-0.673752,0.2288215,-0.5740915,-0.3893247
18.988695,-0.8007209,0.3009832,-0.1788202,-0.09576956,0.2325526,0.5779311,-0.3425629,0.1376841,0.1435484,-0.7349113,-0.3832512,-0.8250899,0.4680617
19.055322,-0.4883432,0.5947934,-0.07932772,0.01722451,0.2077099,0.3730014,-0.3522269,0.037864,-0.1684643,-0.7593872,0.3565174,-0.2517853,0.9650239
19.121949,0.04692194,0.01457573,-0.3489958,-0.2057678,-0.218509,0.6654967,-0.9887731,0.5978031,-0.5881015,0.3347294,-0.4859796,-0.9077057,1.129927
19.188576,-0.2750595,-0.1290309,-0.2008649,-0.5300462,-0.2348407,0.271676,0.8627421,-0.1689006,0.2280217,0.3687818,1.057912,-1.425686,-0.3699543
19.255203,-0.919122,0.1221862,0.3502283,-0.6506525,-0.3875539,-1.073601,-1.781153,-0.9888051,-0.1974191,-0.6780488,2.971366,-0.7895721,0.180828
19.32183,-0.6640616,-0.04858723,0.02919677,-0.6138508,-0.4829576,0.03724909,-0.3879596,-0.05701879,-0.2761465,-0.3202596,-1.095931,-0.9843079,-0.5144063
19.388457,-1.025211,-0.008759631,0.002665012,-0.5252164,0.8303961,-0.1267132,0.3503672,0.3107537,-0.5775104,0.7932589,0.8376628,-0.1358464,-0.5391186
19.455084,-0.2971591,-0.1867775,-0.1790683,-0.3335664,0.4191145,-0.6415042,-0.9902701,-0.2893475,-0.3707193,-0.4833282,0.09096652,0.02702239,-0.1444485
19.521711,-0.8099738,-0.3007873,0.2020639,0.02651827,0.2941896,0.2661216,0.1538646,0.4953276,-0.1550441,-0.9678524,0.9324696,0.4609282,0.1140104
19.588338,-1.188068,-0.08938263,0.2861029,-0.1850919,0.2438077,-0.8543071,-0.9032436,-0.1273401,-0.5180838,0.208215,-1.304279,-0.6522299,0.2464774
19.654965,-0.1949617,0.2633401,-0.1562333,-0.829425,0.4432817,-0.2194814,0.1381299,-0.2762266,-0.544614,0.3810117,0.7028057,-0.1079695,-0.06779063
19.721592,-0.440245,0.3443329,-0.1814167,0.1405181,0.5478523,-0.4372211,0.6403323,0.1995427,0.07428737,-0.9070342,-0.02507664,-0.2775386,0.5895324
19.788219,-0.1232695,0.1332801,-0.1015402,0.2938063,0.5905884,-1.02339,-0.1753276,0.09379119,0.1865398,0.5634007,-0.3426674,-0.4515387,-0.4622167
19.854846,-0.5688948,0.0649633,0.03822745,0.04637926,0.5376557,-0.7297125,-0.3913513,-0.1151441,-0.06922611,1.347931,0.05684111,-1.913957,0.4747675
19.921473,-0.7015426,-0.2925795,0.05659172,-0.427271,1.732156,-0.8273606,-0.3353819,-0.03014201,-0.6135759,-0.1530521,1.173892,-0.6548601,0.2617056
19.9881,0.04192973,0.3761165,0.0462225,0.09137767,0.6759698,0.1189131,0.7208498,0.9304725,-0.3138452,-1.643824,-0.9341552,0.1267497,0.7716246
20.054727,-0.3393768,0.6308669,-0.2042147,0.1896445,0.9727912,0.4607226,0.1466195,0.19859,-0.04837312,-0.08954245,0.02597678,-0.03700913,0.6553631
20.121354,-0.1805567,0.6815309,-0.1394526,0.3050909,1.006005,-1.040547,0.4503653,0.377724,0.4508247,-1.084133,-0.5718086,0.02964402,-0.2072661
20.187981,-0.2957174,-0.0376267,0.001018264,-0.1267946,0.005010544,-0.1592296,-0.03024381,0.01009217,-0.2231019,0.6185293,0.5248119,-0.7640176,0.007488954
20.254608,-0.06400821,0.4246376,-0.08236854,-0.5553037,0.3708934,-0.564822,-0.1656897,-0.141261,0.05641319,-0.3072549,-0.5810428,0.1477708,0.335912
20.321235,0.336198,0.3958243,0.01010943,-0.2710858,0.6160181,-0.3495948,1.382461,-0.6446639,-0.01381074,1.409758,0.2012841,-1.98851,0.3724706
20.387862,-0.0616211,0.03518759,-0.1829205,0.2400683,0.2920787,0.06909868,0.08514293,0.336633,-0.001217407,-0.07103234,-0.8530311,-0.7378767,-0.01639603
20.454489,-0.4655608,-0.02359245,-0.2613957,-0.5507793,-0.05412653,-0.3464011,0.1759567,0.1604712,-0.4134835,-0.01346769,0.1044906,-0.6756377,0.007841324
20.521116,-0.1101073,-0.2026618,-0.05066413,-0.3671562,0.4105602,-0.4023719,-0.3872852,-0.4225867,-0.1580775,0.2142374,-0.6066007,-0.7180467,0.2356182
