Frame,C009,C013,C005,C004,C012,C008,C015,C003,C018,C002,C014,C001,C000,C007,C011,C010,C006
41.441994,1.326868,-0.3728052,-0.2342197,-0.5549987,-0.003336743,-0.4773181,0.6444827,-0.4007059,-0.04275614,0.01374843,-1.426829,-0.7496134,-0.1217263,0.01158484,0.06690208,0.4408064,0.571778
41.508621,2.073533,-0.1663833,-0.2254831,-0.04657624,-0.5477231,-0.2395034,-0.1719618,-1.337357,0.9711249,-0.08024017,-1.214074,-0.8003771,0.1132605,-0.4327648,-0.9456542,0.5163445,-0.885563
41.575248,1.367034,-0.5729576,-0.4712845,-0.2706079,-0.2908868,-0.6417493,0.8397897,-1.544134,2.185575,-0.5923385,-0.2507288,-0.4756286,-0.1649832,0.4504342,0.2826923,0.5121039,-0.4638622
41.641875,1.419746,-0.2687944,-0.314174,0.09382991,-0.3373461,-0.9913151,-0.3365912,-0.1079628,-0.7796524,-0.1816014,-0.7832217,0.5341788,0.42107,-1.28383,0.2898554,-0.2354037,-1.142709
41.708502,1.800864,-0.8111939,-0.1483557,0.8453031,0.1720237,-0.6923185,1.101753,-1.104754,-0.2604819,-0.04910285,0.4326326,-0.6456692,0.007566848,0.01566499,0.5781073,-0.5614806,-1.035231
41.775129,0.9123453,-0.2943386,-0.1626876,0.3158424,0.2633431,-0.3277621,-0.4266616,-1.074987,-0.178407,-0.08044645,-0.884225,-0.08289582,0.1830455,-0.2753696,0.08120529,-0.3329562,-0.463528
41.841756,1.29252,-0.7291476,-0.3799772,0.3566212,0.0776487,-0.2431731,2.079801,-1.182671,-1.305296,-0.4261787,-1.11222,0.6443354,-0.4982296,0.05425144,-0.2184964,-0.2482347,-0.239474
41.908383,0.0903435,-0.3195215,-0.4257537,1.114842,0.2195009,-0.8829504,-0.2249941,-1.408694,-0.6410873,-0.04831658,-0.5663216,-0.6189852,-0.7700125,0.4261093,-0.06304519,-0.5158784,-0.6429673
41.97501,-0.1417457,-0.1482159,-0.3988123,-0.9584159,0.2113713,-0.05832351,-0.6239449,-0.5308145,0.5131199,-0.09058502,-0.788027,0.4170091,-0.04537854,0.2467359,-0.1204244,0.26929,-0.06525707
42.041637,1.109207,-0.3749175,-0.270054,-0.3466443,0.4465693,-0.4910769,-1.60196,-0.5110162,-0.7768533,0.0358219,-1.449422,-0.004954313,0.1608115,-0.4405334,0.382064,0.01967787,0.2342472
42.108264,2.229803,-0.6395708,0.04719276,-0.4318095,0.276681,-0.8832948,-1.117906,-0.914623,0.8638503,-0.5716459,-0.4668665,0.1904822,0.1580852,-0.1492648,-0.8121313,-0.3074391,-0.2066761
42.174891,1.129293,-0.4851574,-0.3768233,0.9585378,0.09218622,-0.119692,-0.1594428,-0.5366272,-0.5609558,-0.3373108,-1.233239,-0.03442186,-0.0776438,-0.01758765,0.3185951,-0.4302208,-0.1585937
42.241518,0.9562092,-0.3273211,-0.4041096,0.2079413,-0.2225201,-0.347585,-1.082357,-0.7311751,-0.591619,-0.5059897,-0.8760113,0.09603822,0.06010867,0.198807,0.315806,0.1741811,0.4451842
42.308145,1.55855,-0.7625738,-0.2528753,0.1346641,0.1510468,-0.969825,-0.1744328,-0.1425148,-0.3313872,0.008163547,-0.2489838,-0.9600887,-0.2106817,-0.2705126,-0.02628323,-0.5671089,-0.4523189
42.374772,1.776353,-0.6822627,-0.04742569,-0.3914362,0.1820214,-0.999316,-0.7242345,-0.337243,-0.1475736,-0.002642402,-0.06671263,-0.6793345,0.3384224,0.04997592,-0.2703665,-0.7675513,-0.859419
42.441399,2.29099,-0.6788845,-0.07084765,0.5226968,0.04189906,-1.049152,-1.284141,-0.9832002,-0.8055303,-0.264532,-0.4059928,-0.4778464,-0.3887033,0.235617,0.0860687,-0.2491212,0.729964
42.508026,1.475538,-0.5855533,-0.1644826,-0.03947089,0.3836904,-0.7016154,0.03406475,-0.5053709,-0.2386951,-0.1816687,0.4026789,0.5028169,0.1148914,-1.01903,-1.292589,0.6994221,-0.4206295
42.574653,0.8620137,-1.100279,-0.4476467,0.3215024,0.516045,-0.8705477,-0.05052692,-1.042669,0.5318132,-0.04776712,-0.3781625,-1.254361,0.2499169,-0.4110754,0.03200749,0.2118519,-0.1077609
42.64128,1.282821,-0.6362865,-0.6147242,-0.5530224,0.3678453,-0.2978659,-0.6398757,-0.9187922,1.7826,-0.1407151,0.1089825,-0.3262694,0.2496533,-0.4922064,-0.5448537,-0.06138595,0.6069459
42.707907,1.915678,-0.5392873,-0.50266,-0.2645839,0.1032597,-0.2633516,-0.2265231,-0.4498883,0.5399837,-0.2146365,-0.7420461,0.7059698,0.2130709,-1.555814,0.01321607,0.01267995,-0.6128245
42.774534,1.152714,-0.5851958,-0.7193133,0.353275,0.2068586,-0.4225218,-0.6131265,-1.06676,-1.812729,-0.1301038,-0.5268908,-0.266504,0.5682489,-0.1452291,0.961463,-0.722697,0.834855
42.841161,1.775164,-0.338311,-0.4991429,0.4644447,0.2242884,-0.6512309,-0.2139283,-0.7141691,-0.1174187,0.01628838,-0.9960713,0.008587869,0.1670258,-0.2182247,-0.2793849,-0.1369293,-0.5595793
42.907788,1.444407,-0.4951942,-0.5561327,-1.438627,-0.08767722,0.08052286,-1.052106,-0.7098783,-0.6966344,-0.4218416,-0.378251,0.2873273,-0.6062588,0.1757045,-0.5869439,-0.4289629,-0.2497129
42.974415,1.168773,-0.3445387,-0.702855,0.2160101,-0.04336694,-0.657157,1.31032,-0.8950219,2.215573,-0.4655385,-0.4233305,-0.08720535,0.1087913,-0.3991709,0.5551221,-0.1144036,0.1268958
43.041042,0.4752004,-0.4263241,-0.5232069,-0.01627814,-0.3283259,-0.2218912,-0.7129394,-0.3891434,0.5522269,-0.0194289,-0.8228582,-0.4644268,0.2990586,-0.7516435,0.04547795,0.299749,0.3916853
43.107669,0.9897484,-0.456506,-0.5090947,-0.2031113,-0.1060714,-0.7287424,-0.1971243,-0.7447066,0.06512977,-0.09023159,0.5424486,-0.1680477,0.121796,0.7328862,0.3694209,-0.3524314,0.9810451
43.174296,0.07829335,-0.4264219,-0.6927007,-0.201872,0.07606408,-1.136368,-0.942272,-0.729708,-0.2651008,-0.04368391,-0.5402985,0.6258495,-0.1054599,0.2694753,0.1110454,-0.3966871,0.4496931
43.240923,0.01387907,-0.5593444,-0.5255513,-0.139463,-0.1612936,0.222043,-0.487848,-0.3713116,-0.05753738,-0.4844269,-0.6615656,-0.9433146,-0.237905,-0.1315777,-0.2856363,-0.5514904,0.5104789
43.30755,0.09230264,-0.7534391,-0.1173719,1.195761,0.2312893,-1.090383,0.7750083,-0.1065857,-1.193221,0.1130041,-1.065027,0.6348439,0.1191704,-0.4583778,0.9311197,0.006444946,0.4407047
43.374177,0.01316716,-0.2289803,-0.2761461,0.6551558,0.00436458,-1.107244,-1.253013,-0.546847,0.9161296,-0.07866945,-0.6866995,-0.8309077,-0.1012216,-0.2478519,-0.1465215,-0.8695996,-0.623415
43.440804,-0.8326583,-0.3023464,-0.2569625,-1.00652,0.04919782,-0.7065389,0.05331726,-0.05859404,0.7832678,-0.522049,-0.3434229,-0.7646421,-0.1776753,-0.04017316,-0.9128636,-0.5460154,-1.077906
43.507431,1.097144,-0.147449,-0.756248,-1.27431,0.08871522,-0.433785,-0.4676265,-1.241372,1.263206,-0.4185515,-0.7720588,-1.176843,-0.04655198,0.6826543,0.9133723,-0.3825293,0.01487612
43.574058,0.7149343,-0.2466889,-0.3558031,0.3408619,-0.01360366,-0.3806358,0.5725698,-0.4705451,1.184909,-0.04403414,-0.009507518,0.2616929,0.3724957,0.3866014,-0.1775034,-0.05692939,-0.5353379
43.640685,0.4137639,-0.1265026,-0.2866169,0.6502965,0.1326898,-1.129465,-1.313725,-0.5937815,0.5049382,-0.05158977,-0.147947,1.931457,-0.1269837,0.7181278,-0.01263145,-0.5615789,-0.3401566
43.707312,1.992722,-0.2964068,-0.1642973,-0.1711716,0.3840414,-0.717867,-0.6153266,-0.4171802,1.818795,0.1391618,0.4063908,1.223999,0.7526082,-0.08822179,-0.98234,-0.234823,0.3752807
43.773939,1.518403,-0.7759458,-0.4274355,-0.7878095,0.4525989,-0.3564311,0.1726571,0.00907525,-0.516481,0.1958107,-0.8769315,0.219671,0.2771631,-0.05619539,-0.026876,-0.1683233,-1.12062
43.840566,-0.6719807,-0.2146281,-0.2598986,-0.4265389,0.01091601,-0.7430732,0.04320001,-1.1631,0.3813757,-0.170247,-0.249116,-0.6130459,0.05868747,0.4628033,-0.04136056,-0.6900479,-0.6379327
43.907193,-0.8109442,-0.6735497,-0.03117437,-0.7994795,-0.01215984,-0.3955108,0.7207561,-0.865916,-1.650387,-0.2461305,1.192959,-0.157581,0.1237349,-0.2705712,0.7410486,-0.825093,-1.532742
43.97382,1.607115,-0.327223,-0.5806071,-0.4735565,-0.256457,-0.4722111,0.1901816,-1.065634,-1.500832,-0.5691667,-0.7529721,1.355277,-0.05701149,0.2500964,0.9496047,-0.5877287,-0.9200216
44.040447,0.9591647,-0.2070353,-0.17064,-0.232693,0.008628926,-0.5653678,-0.2352869,-0.1273264,0.612525,-0.2282112,0.05426124,1.573749,0.1921225,-0.4281583,0.2437424,-0.2670314,-0.4261989
44.107074,0.7602848,-0.1302096,-0.5192353,-0.02215449,-0.3642022,-0.7276708,-0.8470223,-0.5269684,1.250082,-0.08344994,-1.542907,0.4310868,-0.1691407,-0.1099015,0.7050076,-0.5080523,-0.6471164
44.173701,-0.002534815,-0.4868844,-0.4159777,-0.473742,-0.1110253,-0.7447188,-0.5297018,-0.3300002,-0.3833789,-0.3436683,-0.2500251,1.014134,-0.01331785,-0.8292425,-0.1323427,-0.5711911,-0.4123692
44.240328,1.170038,0.5143021,-0.620948,-0.523136,-0.1591397,-1.287436,-0.4066181,-0.09549854,-1.510684,-0.1711337,-1.009225,-1.547285,0.1606146,-0.1119533,-0.2233762,-0.9783155,0.3225775
44.306955,2.040263,1.005508,-0.743615,-0.6692287,-0.1185346,-0.3750683,0.06546262,-0.7099143,-0.3503205,-0.2357645,-0.02335754,0.3865911,0.3630237,0.6381559,0.335512,-0.6450415,-0.1423317
44.373582,1.819864,0.1891302,-0.4652993,0.8638429,-0.2854284,-1.272197,-0.2982883,-0.6365983,0.358355,0.3850869,-1.255727,0.07090136,-0.1236857,-0.4438556,-0.04349551,-0.8340033,-0.9270132
44.440209,0.5483949,0.3673818,-0.6374673,-0.3253061,-0.6851991,-0.8901224,0.3167575,-0.619387,-0.03958258,-0.0718585,0.2350075,-0.1163509,-0.2384399,-0.2895842,0.1146251,-0.8555716,-0.8002588
44.506836,0.4604342,0.5155484,-0.3893202,-0.2964548,-0.2611892,-0.7224814,1.189964,-0.5371038,1.190439,-0.1199275,-0.1556419,-0.3839796,0.2651316,0.1278541,-0.4726646,0.6731538,0.3826698
44.573463,0.6703988,-0.1083488,-0.2566586,0.1438211,-0.4297,-0.7006599,-0.4827909,-0.6725047,-0.8861049,0.1940802,1.165281,-0.969108,0.3170949,-0.1958945,0.2230607,-0.8350108,-0.4960254
44.64009,1.946676,-0.197045,-0.2888477,-0.9140253,0.01006029,-0.6380504,0.6554789,-0.4625654,-0.9935283,0.02366827,1.119604,0.6229976,0.3692861,-0.3207931,0.4745406,0.3631512,-0.4459427
44.706717,0.7923185,-0.1043827,-0.2874958,-0.7231897,0.2334421,-1.284789,-1.099966,-0.09165626,0.9944296,0.1077933,-0.3433206,-0.07754055,0.2510441,-1.014793,-0.4652872,-0.03926606,0.09525452
44.773344,0.770183,0.3443189,-0.3050516,0.2112619,0.1195369,-1.089516,-0.8611647,-0.8496321,0.3745399,0.09897221,0.2793772,-0.240002,0.3803442,-0.3627448,-0.2391492,-0.4631284,-0.01228904
44.839971,0.8830426,0.1900409,-0.4823883,0.727635,0.02779854,-0.6854281,0.1719899,-0.6300255,0.2859988,-0.379801,0.974341,0.2310411,0.4744331,-1.026895,0.2792208,-0.04688992,0.6401097
44.906598,1.730222,-0.2332883,-0.3169039,-0.2355756,0.1164154,-0.6393812,-1.847339,-1.060146,0.6219965,0.06579225,1.4882,0.1150657,0.3689525,-0.01443831,-0.523522,-0.1798465,0.07184428
44.973225,1.4784,-0.5257311,-0.4063627,-1.255072,-0.308701,-1.017409,-0.3425473,-0.9712294,0.3615022,-0.551882,-0.07995085,0.01976107,-0.05161496,-0.5508697,0.1041427,-0.4055942,-0.741255
45.039852,0.3625759,-0.07265504,-0.3915791,-0.2767808,0.06660134,-1.045903,0.7220418,-0.5602877,0.8589572,0.1938675,0.126194,1.96224,0.06115348,-0.325635,0.04106447,-0.8394254,-0.2027004
45.106479,0.9172751,-0.1397194,-0.112396,-1.339555,0.09733311,-0.71072,-0.8294576,-0.3749423,1.00481,0.1915373,0.06856112,0.02401765,0.3724376,-0.3894741,0.8045734,-0.3043386,1.107614
45.173106,1.955331,-0.348487,-0.2588964,-0.3947557,0.2934726,-0.7196252,-0.2988334,-0.5370688,0.07054575,0.4021616,0.5080897,-0.1216436,-0.06574488,-0.4141752,-0.2650346,-0.7287142,0.2391437
45.239733,0.4942301,0.7197,-0.1533728,0.05919062,0.265669,-1.017098,0.1079159,-1.009897,-0.9463847,0.5068362,-0.3326484,-0.04565125,-0.0591253,0.5414595,-0.4813729,-0.9353961,1.004414
45.30636,0.8731385,0.7718365,-0.7685985,0.7184574,-0.09388794,-0.5257407,-1.203599,-1.075716,-1.332347,0.02755054,-0.1670461,0.637729,0.2829903,-0.925772,0.1646966,-0.6230309,0.2353494
45.372987,0.7574165,1.088144,-0.2406521,0.391477,-0.2164302,-0.2097167,0.675795,-1.020701,-1.504194,0.2610151,-0.1160579,-0.312345,0.001759916,-0.4819124,-0.1642519,-0.1341608,0.4470547
45.439614,0.8249363,0.8372052,-0.5986278,-0.8123779,-0.1329738,-0.8871874,-1.978776,-1.108719,-2.423818,0.02936429,-0.8454837,1.255385,0.03314468,-0.127166,-0.08592416,-0.5280387,-0.1210653
45.506241,0.3335778,0.2815093,-0.3505298,-1.211218,-0.2145846,-1.331447,-0.203606,-1.164632,-0.6646016,-0.346597,-1.09412,-1.256063,-0.03782753,-0.4875819,-0.4029381,-0.5502449,-0.8842255
45.572868,0.742254,0.5327564,-0.4629191,-0.3732332,-0.605965,-0.6862106,0.3289964,-0.7235917,-0.01181327,0.07177807,-1.781895,0.3281082,0.5060779,-0.1817957,-0.0493418,-0.380207,0.6717373
45.639495,0.3661715,0.6106811,-0.3405405,-0.1961109,-0.1311955,-0.8994845,0.1649765,-1.156309,-0.3293659,-0.06398007,-0.6196803,-0.06412429,0.009821267,0.181561,-0.9254295,-1.225214,-0.2683522
45.706122,0.3712384,0.6278833,-0.8004778,-0.6743666,-0.3346254,-1.648342,-0.3006942,-1.591581,-0.4780446,-0.6525245,-1.163123,-0.7183397,0.5874672,-0.5439292,-0.1422326,-0.2688171,0.5187421
45.772749,0.3169049,0.563759,-0.6196985,-0.3970466,-0.6723144,-0.6149712,-1.534001,-1.573426,-0.3587036,-0.5519121,-0.4973843,-0.8122888,0.2504798,-0.8480861,-0.437955,-0.2939955,-0.05595508
45.839376,-0.01062281,0.5773207,-0.446436,-0.611482,-0.01182593,-0.6734955,0.9080365,-1.073429,0.5126183,0.3384015,-0.887184,0.682467,0.220763,-0.1755743,0.3422055,-0.312591,0.3512054
45.906003,0.6332005,0.02766155,-0.3997902,-0.3276451,-0.4198882,-0.6151962,-1.447263,-0.7917022,0.1912822,0.2902071,-1.498701,0.2373952,-0.1350301,-0.2069406,-1.043407,-0.3073977,0.6546704
45.97263,-0.8866792,0.3861357,-0.2420148,0.1364873,-0.5299004,-0.7524364,-1.496341,-0.9521423,0.5443464,0.02067092,-1.031274,-0.09461379,-0.04193949,-0.1965385,0.2071571,-0.35015,-0.80849
46.039257,0.5903249,0.2879028,-0.04852204,-0.4740492,-0.2345103,-0.912755,-1.423324,-0.6032789,0.001796416,0.01456001,-1.467056,-0.6126742,-0.3418263,0.3842093,-0.1083197,-1.085466,0.3336078
46.105884,0.05822891,0.1715329,-0.2901075,-0.1232148,-0.1628011,-0.4535683,-1.505348,-0.2279014,0.3784314,-0.2747808,-1.221986,-0.7575542,-0.3175293,0.2065364,-1.032175,-0.2803569,-1.253282
46.172511,0.2779137,0.507268,-0.307585,-0.1108202,-0.170072,-0.6911024,-0.05172899,-0.2613481,-0.2078385,-0.2373165,-1.130996,0.3738769,-0.2363039,-0.8599717,-1.648958,-0.0112216,0.02396198
46.239138,0.7412335,0.6680616,-0.2471547,-0.2512406,-0.1590691,-1.130124,-1.249433,-0.336779,0.3265064,0.1057993,-2.058949,0.669788,0.18933,0.1243474,-1.235003,-1.299,0.1552645
46.305765,0.3743667,0.2050029,-0.1911818,0.2097333,-0.2219064,-0.2706214,-0.5137506,-0.2466116,-0.34991,0.4173622,-1.975855,1.244185,-0.1775563,-0.5158246,0.1632302,0.3090535,0.6691004
46.372392,-0.3933233,0.3426915,-0.4098331,-1.146609,-0.8787492,-0.4875043,-0.6271045,-0.3559517,-0.1756255,-0.528195,-1.827504,1.203358,-0.4388284,0.09744506,-0.7340398,-0.9254388,0.3438165
46.439019,0.837983,-0.2285538,-0.2970696,0.2394851,-0.3402407,-0.6066637,-0.3787455,-0.3829484,0.3910865,0.3349629,-0.5091233,1.234051,-0.03555775,-0.7716781,-0.2323086,-1.122145,-0.504801
46.505646,-0.3636353,-0.201552,0.220224,-0.8092695,-0.462643,-0.2703899,-0.654262,-0.5574174,-0.4555922,-0.001268688,-1.342415,-0.2219712,-0.4367411,-0.3714694,0.298342,-0.9948013,-0.3053174
46.572273,0.8155591,0.3930931,0.1134316,-0.2696998,-0.6014266,-0.1894992,-1.83312,-0.2747349,-0.1836317,0.1855535,-1.011466,-0.3297314,-0.3603001,0.6814877,-0.4852582,-0.7419038,-0.1961549
46.6389,0.6989395,-0.07575777,-0.3502136,-0.1654295,-0.5112394,-0.7738734,-0.01940216,0.2143497,-0.4988585,0.1218017,-0.4072697,0.07424733,-0.3208672,-0.327765,-0.2903788,-0.6985392,-0.3498138
46.705527,1.850793,0.6546181,-0.4546048,-1.411422,-0.5870098,-0.2728655,-0.002365203,-0.7871243,-1.079888,-0.3037306,-1.42171,0.494008,-0.04529763,0.01739321,-1.247822,-0.9419292,-1.131807
46.772154,1.253529,-0.007944999,-0.3151435,0.5817097,-0.4508494,-0.3877005,-1.340283,-0.2979333,-0.9792158,-0.271277,-1.196353,0.1895579,-0.2860637,0.2059307,-0.1850851,-0.620259,1.467989
46.838781,1.307463,0.241382,0.003345162,-0.2385137,-0.5953083,-1.034333,-1.377574,-0.01657967,-0.4699267,-0.3450758,-1.617174,-0.1461836,-0.09399808,0.3243726,-0.2355895,-0.5798001,0.3563444
46.905408,2.24096,-0.2986264,0.06241969,-0.09471071,-0.8248454,-1.262284,-0.8895981,0.06012486,0.2895468,0.1467524,-0.5869111,-0.1962122,-0.516295,0.2991757,-0.4115606,-0.1952313,0.2383148
46.972035,2.673306,0.3892638,-0.3488545,-0.887745,-0.7702141,-0.09427873,1.018668,-0.2855633,-1.110131,-0.1431322,-1.851834,-0.7714691,-0.1131756,-0.5646154,-1.539631,-0.7242273,-0.7083552
47.038662,1.000796,0.1551359,-0.1943749,-0.5310387,-0.5101086,-0.4041927,0.0896467,0.2496826,0.455614,0.0297939,-0.8883705,-0.6137857,-0.5440612,0.2422282,-0.399024,0.1214938,1.003431
47.105289,0.6962411,0.1604432,-0.4497058,0.7314556,-0.5641438,-0.5034036,-0.2861165,-0.05260167,1.106986,0.4582548,-1.509012,0.6408125,0.147224,-1.07802,-0.5018604,-0.1110486,0.3526763
47.171916,1.049262,0.3881282,-0.4825475,0.2164827,-0.5767085,-0.2738745,-0.6841585,-0.8378432,-0.8021192,0.3085928,-1.05186,-0.9073918,-0.4961093,-0.5558952,-1.025493,-0.1845533,0.156093
47.238543,1.028354,0.5815241,-0.5683188,-0.4489558,-0.3057,-0.7524364,-1.655441,-0.4494446,0.2422374,-0.7064372,-0.5147491,-0.1247706,-0.3358294,-0.07515945,-1.259967,0.1766072,-0.1203174
47.30517,1.122637,1.011343,-0.3839795,0.3615161,0.1983762,-0.7907529,0.4735776,-0.9408784,3.72789,0.2365857,-1.199435,0.1349823,-0.6038969,1.089708,-1.616441,0.09247109,1.500876
47.371797,-0.3218521,0.3333658,0.1296139,0.1152262,0.09447742,-1.184384,-1.74605,-0.1215306,0.7115489,0.320419,-1.124027,0.6397612,-0.5146025,0.7001992,0.127996,-0.9490904,0.2312085
47.438424,2.402786,0.3021556,-0.2717252,0.3149836,-0.2917796,-0.6368198,-0.5408161,0.08577359,-0.9235783,0.08053821,-1.426549,0.7302223,-0.1072621,-0.8396034,-0.8199855,-0.5947655,0.3331125
47.505051,0.8586878,0.1294618,-0.07033879,-0.3600481,-0.2900081,-0.8374866,-0.1388758,0.2663732,0.9180754,-0.1458627,-1.634208,0.4143554,0.3448943,-0.05496686,-0.2737388,-0.3350623,0.6723176
47.571678,0.3345374,0.1915642,0.03586828,1.194263,-0.3054651,-0.303286,-2.154922,-0.3324692,2.27008,0.424293,-1.019214,0.4112064,-0.1678552,-0.3532712,1.004279,-0.3803041,-0.9372488
47.638305,0.9133824,0.02869962,-0.1084943,0.7076175,-0.8095496,-1.204719,-1.141834,-0.07306561,1.007211,0.3070677,-0.909775,0.4176511,0.2022617,-0.2588918,0.852458,-0.9954599,-0.1177157
47.704932,0.3219548,0.06210905,-0.3276134,-0.8162324,-0.5577104,-1.443688,-1.852809,-0.9003609,-1.137554,0.1043322,-1.326817,-0.1756635,0.1097037,0.02838198,0.04776219,-0.3424422,-0.119532
47.771559,0.9244425,0.3096204,-0.4245526,-1.510037,-0.4977499,-0.02896815,0.6044178,-0.7410892,-0.1088699,0.1225289,-0.6171064,0.2163801,0.4932877,0.2586261,-0.9784148,-0.3359005,0.6300317
47.838186,1.521144,-0.01005964,-0.05544114,-0.04781511,-0.6508078,-1.513451,-0.3135655,-0.5975407,-0.9069493,0.04998868,-0.8790119,-0.03397418,0.4859043,-0.3175652,0.1420974,-0.8488498,-0.8304519
47.904813,2.507459,-0.1332306,-0.1426881,0.08679277,-0.1091876,-1.477502,-0.453536,-0.6339884,-0.5765292,0.6121617,0.08913998,0.8831505,0.06179975,0.9485784,-0.7254895,0.08143339,0.1197856
47.97144,1.860989,0.5318841,-0.1956785,0.7938089,-0.245775,-0.9410226,-1.734444,0.257991,-0.6784936,0.06885318,-0.5206596,0.2065969,-0.08911352,0.7474146,-1.249951,0.05415449,0.09606421
48.038067,3.372236,1.081729,-0.5027837,1.545128,-0.1881807,-2.034562,-0.1321665,-1.215466,-0.1570872,-0.2982686,-1.541326,1.045069,0.2281696,-0.8150228,-0.1980562,-0.03091559,-0.2138683
48.104694,0.2190103,0.8021763,-0.4837365,0.3489594,-0.2970889,-1.422909,-0.4262861,-0.5262337,-0.2624986,0.1835738,-1.426538,1.581156,0.2923926,-0.2389357,0.24768,-0.04421477,-0.9884071
48.171321,0.6633339,0.4723876,-0.1519215,-0.8725684,0.167186,-1.320036,-2.045263,-0.2929302,1.096922,0.3392023,-0.4600101,0.02615542,0.2714703,-0.560351,-0.04524402,-0.7813634,0.3675729
48.237948,-0.1926453,0.1966029,-0.6097435,-0.04068547,0.09878335,-1.418849,-0.621738,-0.4904025,0.4914788,0.2624644,-0.2911179,0.6039563,0.6453387,-1.142328,-0.3280488,-0.3121711,-0.05932176
48.304575,1.755785,0.4660757,-0.7460283,0.002960403,0.07694093,-1.929843,-1.31129,-0.32636,0.6207006,-0.1089243,-1.885025,0.7883862,0.4569158,-0.3493522,-0.2837119,-0.7980396,-0.6148444
48.371202,1.432127,0.2696835,-0.2718329,-0.4185914,0.1500735,-0.6395859,-0.3716637,-0.4307836,0.2803981,0.7871988,0.5929044,-0.7347518,0.4125197,0.3426606,-0.5868873,-0.3482868,-0.2836567
48.437829,2.481704,0.1300185,-0.4359543,-0.6869837,0.1334365,-0.8698834,-0.75173,-1.054326,0.7644401,0.1377799,0.4586021,0.443285,0.1723728,0.03126132,-0.3860101,-0.4739082,-0.4853445
48.504456,1.237118,-0.2043717,-0.3305097,-0.10346,0.1263259,-0.5812826,-0.7729495,-0.2068941,0.2921205,0.4253914,-0.01209231,0.9817485,0.4693787,-0.3188133,0.4918184,-0.85609,-1.28682
48.571083,-0.1536013,0.5586792,-0.6015478,0.0456436,-0.09645277,-1.237909,-0.2471348,-0.6950058,1.356673,-0.01966069,-2.063751,0.9387259,-0.2725137,-0.02043367,-0.744368,0.2823766,0.7341205
48.63771,0.1935551,0.2670266,-0.1054749,0.1060537,-0.09183793,-1.342909,0.4436638,-0.4215659,-1.629746,0.07746524,-0.9672856,-0.6752456,-0.1603969,-1.289137,-0.1581429,-1.051872,-0.802376
48.704337,1.605777,0.1988717,-0.3339515,0.164455,0.004246778,-1.103245,-1.552258,-0.4421475,-0.7523745,0.1064546,-0.9670591,-0.1150032,0.3423468,-0.2238342,0.1154352,-0.5558454,0.1680139
48.770964,1.865108,0.6209219,-0.1948148,0.4107341,0.1415233,-1.006704,-0.4735873,-0.3621985,-0.8525874,0.932991,-0.4006419,0.1115373,-0.6037064,1.03892,-0.3540355,-0.1811628,-0.3137553
48.837591,0.9836456,0.6753722,-0.1150228,-0.5460948,-0.02709268,-1.737813,-0.03726424,-0.09846418,0.6433017,0.6803253,-0.06651843,0.390684,0.1901779,-0.7997801,0.1261144,-0.8613008,0.09192942
48.904218,1.494355,0.785818,-0.03219529,-0.3739479,0.1092802,-0.6632313,0.873607,-0.8309702,0.00490917,0.1182974,-0.3206472,-0.1654176,0.1861922,0.4903863,0.4659325,-0.3665292,-0.4274431
48.970845,0.8205411,0.3341276,-0.2823921,-0.1144966,0.1034614,-1.747208,0.07518537,-0.02140597,-0.6535879,0.1153058,0.8745854,-0.09448288,0.2369588,-0.7020143,-0.4073786,-1.0334,-0.4766278
49.037472,1.472856,0.3599568,-0.3733554,-0.3900307,-0.2642034,-1.113135,-0.4886679,-0.2164165,-0.5814529,0.259443,0.9813598,-0.07396703,-0.434444,-0.003120391,0.3282423,-0.525906,-0.2822035
49.104099,0.4282758,0.3868624,-0.2351018,-0.3450948,0.1523998,-1.418839,0.171319,-0.3991505,0.07758574,-0.05230401,1.249916,0.431549,0.2071914,-0.6268528,-0.9294337,-0.07178666,-0.6056433
49.170726,-0.1415523,0.4791802,-0.03701617,0.4399351,0.3550012,-1.004006,0.8226705,-0.1378566,0.5272253,0.6350721,2.888381,-0.08915161,0.6402445,-1.165284,-0.6658809,-0.7905732,1.022159
